Nama,Wilayah,Kategori,Rating,Status,lat,lng
Bakso Dan Mie Ayam Ambon,Kab. Karawang,Bakso dan Mie Ayam,4.5,Buka,-6.293105270763392,107.27768770125905
Bakso & Mie ayam Lapendos,Kab. Karawang,Bakso dan Mie Ayam,4.5,Buka,-6.315214386027696,107.30315335380783
Bakso & Mie Ayam Mas Yatman,Kab. Karawang,Bakso dan Mie Ayam,4.5,Buka,-6.289131592441817,107.27553754443724
AYAM BAKAR MADU HJ. ROSITA,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.3091154940014516,107.2839966711305
RM ayam Bakar KQ-5 Karawang,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.3016457868416715,107.27340240920343
Bakakak panggang ayam kampung M-ocid,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.311632308808546,107.30059586098416
Ayam Bakar Madu Mba Utun,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.31085320659829,107.28283560453224
"AYAM BAKAR WARUNG SOLO "" Pak Yono """,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.302764949120897,107.29367772015203
Ayam Bakar BBQ Gombong,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.314750529114579,107.30213177114024
Ayam Bakar Radja Lesehan,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.313554510448846,107.30338561084912
Ayam Bakar Pasundan (Kang Uud),Kab. Karawang,Ayam Bakar,4.5,Buka,-6.307154069260567,107.2815364956921
Ayam Goreng & Bakar Sindang Heula (Cabang Lembang Bandung),Kab. Karawang,Ayam Bakar,4.5,Buka,-6.2914324417030585,107.30282228387625
Ayam Bakar Celup Mang Rojak,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.307568305638052,107.28420525659475
Ayam Bakar Taliwang Suharti,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.323824408614513,107.28769270460474
Panggang Ayam Kampung Ibu Hj.Aisyah,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.29211041731673,107.31055578630124
Ayam bakar celup khas solo(kondang jaya Klari),Kab. Karawang,Ayam Bakar,4.5,Buka,-6.318603552057853,107.30847347657283
Ayam Bakar Kacalada Karawang,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.315274590051994,107.30196792520168
Ayam Bakar Caringin ( ABC ),Kab. Karawang,Ayam Bakar,4.5,Buka,-6.319634669491903,107.29496216877408
Berbagai masakan ayam,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.320458443449378,107.29585745979928
Ayam Bakar & Goreng SindangHeula(Cabang Lembang),Kab. Karawang,Ayam Bakar,4.5,Buka,-6.326102202424293,107.28375200454877
Ayam Bakar Madu,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.294382377974442,107.30554574060714
Saung Ayam Panggang Ambu,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.327010692759773,107.28624585329057
PANGGANG AYAM KAMPUNG SADULUR,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.304306545027764,107.29990726525226
Ayam Bakar Bu Boti,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.320307060215618,107.28729547968882
BADEE AYAM BAKAR,Kab. Karawang,Ayam Bakar,4.5,Buka,-6.309008655299259,107.3004136029757
"Pecel Lele & Seafood ""FAHMI""",Kab. Karawang,Pecel Lele,4.7,Buka,-6.3105414271655285,107.30521779158906
Pecel Lele 90 warung bambu,Kab. Karawang,Pecel Lele,4.7,Buka,-6.306144776422431,107.30390452080552
"Pecel Lele ""Gibran Jaya""",Kab. Karawang,Pecel Lele,4.7,Buka,-6.302962409489604,107.28777335687602
PECEL LELE LAMONGAN,Kab. Karawang,Pecel Lele,4.7,Buka,-6.3123327881415445,107.29400002617702
PECEL LELE 23 PERUMNAS,Kab. Karawang,Pecel Lele,4.7,Buka,-6.297824655143862,107.29176914525067
Pecel lele cah brebes kota karawang,Kab. Karawang,Pecel Lele,4.7,Buka,-6.308725582401893,107.31098160934278
Pecel Lele Dadakan Bonang Jaya 58,Kab. Karawang,Pecel Lele,4.7,Buka,-6.325894479793399,107.28632370582771
Sambel Belut Mas Bimo & Pecel Lele Mas Bimo,Kab. Karawang,Pecel Lele,4.7,Buka,-6.311812270704318,107.30696968135071
Pecel Lele Anugerah,Kab. Karawang,Pecel Lele,4.7,Buka,-6.318449946130834,107.29267179927248
Pecel Lele Ayam TERAS SUNDA,Kab. Karawang,Pecel Lele,4.7,Buka,-6.290058510081622,107.28553015585364
Pecel Lele Sodik Arsola Lamongan,Kab. Karawang,Pecel Lele,4.7,Buka,-6.323026583545459,107.30559970979314
RM. Mekar Sari Karawang,Kab. Karawang,Pecel Lele,4.7,Buka,-6.318984674372178,107.27886575862121
Pecel Lele Andi Putra,Kab. Karawang,Pecel Lele,4.7,Buka,-6.315891036971875,107.30050127681052
"Warung pecel lele ""Cak Mad Riza""",Kab. Karawang,Pecel Lele,4.7,Buka,-6.292765162185124,107.27748563644442
Pecel Lele ragil Putra 98,Kab. Karawang,Pecel Lele,4.7,Buka,-6.322997204319023,107.2863169947567
Warung Pecel Lele & Ayam Luthfy 94,Kab. Karawang,Pecel Lele,4.7,Buka,-6.324816346578442,107.2814832003768
Pecel lele ayam kremes 3 Saudara,Kab. Karawang,Pecel Lele,4.7,Buka,-6.306486231115179,107.2895567940491
Pecel Lele Sariak Layung Bu Nunung,Kab. Karawang,Pecel Lele,4.7,Buka,-6.324783923480212,107.29174947172642
Pecel Lele Sari Alam hj.siti khodijah,Kab. Karawang,Pecel Lele,4.7,Buka,-6.327221428644993,107.30561688069535
RM Sami Asih Pecel Lele,Kab. Karawang,Pecel Lele,4.7,Buka,-6.317312658460082,107.31139353287496
Sate Tegal Berkah Karawang,Kab. Karawang,Sate,4.5,Buka,-6.312184496388434,107.29068193102141
Sate Maranggi Haji Yetty Cabang Rest Area KM 57A,Kab. Karawang,Sate,4.5,Buka,-6.3082499227619016,107.30742789590988
Sate Kambing Mbok Galak,Kab. Karawang,Sate,4.5,Buka,-6.306694637798848,107.30897454020118
Sate Tegal & Tongseng Bersama,Kab. Karawang,Sate,4.5,Buka,-6.31054772325684,107.30562868335366
Sate Maranggi hj mumun,Kab. Karawang,Sate,4.5,Buka,-6.309961272672719,107.29497576117451
Rumah Makan Hj. Eneng,Kab. Karawang,Sate,4.5,Buka,-6.307005032775943,107.30870548082649
Sate Solo Pak Ilham,Kab. Karawang,Sate,4.5,Buka,-6.306275281796405,107.28980208196644
Sate Maranggi Pak Alif,Kab. Karawang,Sate,4.5,Buka,-6.312768059342057,107.29761508679567
Warung Sate Solo Pak Dadi,Kab. Karawang,Sate,4.5,Buka,-6.30038881176371,107.30753674309123
Sate Solo Morotresno,Kab. Karawang,Sate,4.5,Buka,-6.320385565656274,107.28774392873686
Pondok Sate Pak Kus Wong Sragen Asri,Kab. Karawang,Sate,4.5,Buka,-6.301434792685917,107.30539922720651
"Warung Sate Solo ""Mas Dhyas""",Kab. Karawang,Sate,4.5,Buka,-6.313685761481293,107.3068909735287
Sate Maranggi Haji Yetty,Kab. Karawang,Sate,4.5,Buka,-6.325862444159988,107.3113851790431
Sate Soponyono Tegal,Kab. Karawang,Sate,4.5,Buka,-6.307337935304118,107.29864717356585
rumah makan sate karawang,Kab. Karawang,Sate,4.5,Buka,-6.302322505703579,107.31231276752206
Lesehan Gili Gili Sate Maranggi,Kab. Karawang,Sate,4.5,Buka,-6.321256828785112,107.27359837859953
Sate Maranggi Mang Gung Karawang Kulon,Kab. Karawang,Sate,4.5,Buka,-6.325823529791416,107.29913518481277
Sate Maranggi Dan Sop Mang Wahyu,Kab. Karawang,Sate,4.5,Buka,-6.2958844872725965,107.30936182758052
Warung Sate Maranggi Bapak Iin Walahar,Kab. Karawang,Sate,4.5,Buka,-6.322198654844968,107.31172414623637
RM Tiga Putra Minang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.292139707691356,107.3110436882159
"RM Payakumbuah, Karawang",Kab. Karawang,Nasi Padang,4.5,Buka,-6.29717883352017,107.27347306340423
RM SEDERHANA MUDA - Masakan Padang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.299144694999124,107.27836534262666
RM Lembah Anai - masakan padang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.322005744070677,107.30246256702627
Putra Minang Masakan Padang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.317780271434136,107.28309286113468
RM Alam Minang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.3065269073222305,107.2993650667867
RM Cipta Minang KIIC - Masakan Padang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.299778160291504,107.28095579991394
Rumah Makan Putri Minang Ulakan,Kab. Karawang,Nasi Padang,4.5,Buka,-6.312999712417525,107.30443003772423
Rumah Makan Padang JUARA,Kab. Karawang,Nasi Padang,4.5,Buka,-6.292313564807497,107.27334330509038
Rumah Makan Tiga Putra Minang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.292473030059166,107.29836983642203
Rumah Makan Surya Baru,Kab. Karawang,Nasi Padang,4.5,Buka,-6.292564365625043,107.31303812373885
Rumah Makan Sinar Minang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.298326741792332,107.28050018236522
Sederhana Cikampek,Kab. Karawang,Nasi Padang,4.5,Buka,-6.289910104935498,107.29608071107081
RM.Mutiara Baru (Masakan Asli Padang),Kab. Karawang,Nasi Padang,4.5,Buka,-6.297600280125103,107.27571150245767
Rumah Makan Minang Raya,Kab. Karawang,Nasi Padang,4.5,Buka,-6.315578566066587,107.30044777074342
RM BUNDO Masakan Padang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.294105081497714,107.27642445331482
Rumah makan ZAHRA MINANG Masakan khas Padang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.289846489781715,107.27798932855988
Rumah Makan ADINDA JAYA Masakan Padang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.3207921946455015,107.3049980390473
RM. Padang Surya Minang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.301711574241345,107.30145813544698
RM Sambalado,Kab. Karawang,Nasi Padang,4.5,Buka,-6.2922570669395546,107.29825848481612
RM Padang Raya Kondang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.313684879624857,107.29421409075763
Nasi Padang Murah Jaya,Kab. Karawang,Nasi Padang,4.5,Buka,-6.315566903946147,107.31171981943997
RM Padang Safa Marwa,Kab. Karawang,Nasi Padang,4.5,Buka,-6.310299551738922,107.28727659328621
Rumah Makan Padang,Kab. Karawang,Nasi Padang,4.5,Buka,-6.307783721713868,107.30007470647799
Rumah Makan Soto Gempol Karawang,Kab. Karawang,Soto,4.4,Buka,-6.295343751402943,107.30695218327587
Soto Kudus Pak Wahyu,Kab. Karawang,Soto,4.4,Buka,-6.317960775366709,107.30293702650894
Soto Segeer Mbok Giyem Karawang,Kab. Karawang,Soto,4.4,Buka,-6.310655337635285,107.30778428086653
Soto Tangkar Mang Nean,Kab. Karawang,Soto,4.4,Buka,-6.288118660113614,107.29759252897534
SOTO SOKARAJA & WARUNG COBEK IKAN,Kab. Karawang,Soto,4.4,Buka,-6.314701495638499,107.30579414748198
Soto Gempol Khas Haji Diding,Kab. Karawang,Soto,4.4,Buka,-6.305154987788302,107.27981729242062
Soto Gobyos Solo,Kab. Karawang,Soto,4.4,Buka,-6.316846820737992,107.31126873683867
Depot Restu Ibu Surabaya,Kab. Karawang,Soto,4.4,Buka,-6.288051070871387,107.29617006393575
Soto Madura Wawan,Kab. Karawang,Soto,4.4,Buka,-6.316892511690419,107.30703555426761
Soto Bupati,Kab. Karawang,Soto,4.4,Buka,-6.29988881872506,107.31268148793993
Soto Bogor,Kab. Karawang,Soto,4.4,Buka,-6.320360859427362,107.30005232317541
Soto Betawie Mpok Laela,Kab. Karawang,Soto,4.4,Buka,-6.315167662072173,107.29424692903154
Soto Betawi Mpo Ijong,Kab. Karawang,Soto,4.4,Buka,-6.314876430097923,107.2926928686086
Warung Soto Tangkar Mang Endi Cabang 1,Kab. Karawang,Soto,4.4,Buka,-6.324389940124202,107.3018334918716
Nasi Tangkar & Sop Abah Ading - Klari Karawang,Kab. Karawang,Soto,4.4,Buka,-6.3190445764596115,107.2786475535262
Soto Kwali Solo WS Food,Kab. Karawang,Soto,4.4,Buka,-6.30410502027043,107.31213053015611
Soto Sedap Boyolali kerawang KM 57,Kab. Karawang,Soto,4.4,Buka,-6.312894057503948,107.30094705446724
Soto Ayam Surabaya Cak Nobon,Kab. Karawang,Soto,4.4,Buka,-6.310885261020147,107.28444325319401
SOTO SEGER MBOK JIYEM,Kab. Karawang,Soto,4.4,Buka,-6.324982027506613,107.28676524957834
Soto Mie Bogor Kang Enjam,Kab. Karawang,Soto,4.4,Buka,-6.317234599130275,107.29155088400819
Soto Surabaya Cak Kun,Kab. Karawang,Soto,4.4,Buka,-6.30693649864094,107.30312705403902
Soto Sadang Elit,Kab. Karawang,Soto,4.4,Buka,-6.305458390562108,107.28193343742153
Warnas Sop & Soto Saluyu Karawang,Kab. Karawang,Soto,4.4,Buka,-6.3089421997201445,107.29940230717659
Nasi Goreng Oriental & Japanese Food,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.317907695829938,107.30785203300478
"Nasi Goreng Malabar, Gempol Tengah.",Kab. Karawang,Nasi Goreng,4.6,Buka,-6.317799395773335,107.28513734594863
Nasi Goreng Pak Nur Flyover,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.29595586686499,107.27970993367487
Nasi Goreng Mas Budi,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.308616043440691,107.2935783786303
Nasi Goreng Kambing Mas Hendi,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.320687333450236,107.29973711883235
Nasi goreng chef cun cun,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.3181451858563715,107.28186499399503
Nasi Goreng Gila & Chinese Food,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.324213926530456,107.29550169583378
Nasi goreng 88,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.31083582532232,107.3081448810647
NASI GORENG 17 MAS JAY,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.288974646958296,107.28322168760323
Nasi goreng A'BE,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.314538864247322,107.2828155799966
Depot nasi goreng kambing bhadud-bd Sidamulya grand villag,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.316334335896498,107.30513411962866
Nasi goreng moro seneng,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.317974580327033,107.28435850372307
Aneka Nasi Goreng Mang Entang,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.31012350961797,107.29989984250847
Nasi Goreng Mas Gabel,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.323440093814586,107.31227323550212
Nasi Goreng Chef Cun Cun Telagasari,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.309757162859787,107.28151622182203
Nasi Goreng Berkah Aulia,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.319786658643202,107.2825993389947
Nasi Goreng Gila Griya,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.3214957023135945,107.27462979732294
Nasi Goreng Babat Sinten Remen,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.31419342984403,107.29601641933594
Nasi Goreng Nurul Barokah,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.327270010502808,107.28303139704721
Nasi Goreng Sumber Wareg,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.318181178542028,107.27787942849068
nasi goreng kondang sari putra kuningan,Kab. Karawang,Nasi Goreng,4.6,Buka,-6.289134356866477,107.30249891699759
Bakmi Medan Kai Xin,Kab. Karawang,Bakmie,4.7,Buka,-6.307296598279395,107.27832087246205
Bakmi Jowo Pak Yos,Kab. Karawang,Bakmie,4.7,Buka,-6.291720980591461,107.28467281193655
Bakmi Jowo Pakde To,Kab. Karawang,Bakmie,4.7,Buka,-6.32386269029617,107.30372482144432
"BAKMI JAWA GUNUNG KIDUL ""MBAH BOYEM"" KARAWANG",Kab. Karawang,Bakmie,4.7,Buka,-6.318781749600746,107.27955770096233
Bakmi Jowo Pak Ndut,Kab. Karawang,Bakmie,4.7,Buka,-6.316630849431211,107.30471701931654
Bakso Malang Singosari,Kab. Karawang,Bakmie,4.7,Buka,-6.310576766065174,107.30783490033994
Bakmie Sultan,Kab. Karawang,Bakmie,4.7,Buka,-6.292994410437546,107.2932232481946
Bakmie masakan nyokap,Kab. Karawang,Bakmie,4.7,Buka,-6.315385797471268,107.28654584764301
Bakmie Kim An,Kab. Karawang,Bakmie,4.7,Buka,-6.296492829054875,107.28921212406402
Bakmi Ayam & Bubur Ayam Bandung,Kab. Karawang,Bakmie,4.7,Buka,-6.308380102502893,107.29310551764841
Bakmie 89,Kab. Karawang,Bakmie,4.7,Buka,-6.300337153034828,107.27492331915255
Bakmi Kalimantan,Kab. Karawang,Bakmie,4.7,Buka,-6.290154669469368,107.30477509215982
Bakmie Khas Jaksel - Kosambi,Kab. Karawang,Bakmie,4.7,Buka,-6.309872545348022,107.29292193476257
Bakmi Siantar Pa'Ci,Kab. Karawang,Bakmie,4.7,Buka,-6.327258118744096,107.29890257245164
Bakmi Bandung,Kab. Karawang,Bakmie,4.7,Buka,-6.287626431694297,107.29110129100533
Mie Gacoan Karawang - Kosambi,Kab. Karawang,Bakmie,4.7,Buka,-6.317156191357062,107.27757235841031
Bakmi Bintang,Kab. Karawang,Bakmie,4.7,Buka,-6.312560022896122,107.31215957240121
Mie Gacoan Karawang - Johar,Kab. Karawang,Bakmie,4.7,Buka,-6.297567958039039,107.28759294813314
Bakmi Sugih Perumnas,Kab. Karawang,Bakmie,4.7,Buka,-6.310661508717527,107.27721207942417
Bakmi Jawa Ayam Kampung,Kab. Karawang,Bakmie,4.7,Buka,-6.326815730992473,107.30917702429099
Dimsum Ratu Oishii,Kab. Karawang,Dimsum,4.3,Buka,-6.3021306337597,107.3027478767766
Kedai-HaYo,Kab. Karawang,Dimsum,4.3,Buka,-6.310985100284154,107.29412267178425
Okurokus & Dimsum Mentai Karawang,Kab. Karawang,Dimsum,4.3,Buka,-6.308785646150616,107.31010673415479
Dimsum Mentai Babayo,Kab. Karawang,Dimsum,4.3,Buka,-6.291286278478472,107.28914352824911
Niaga Dimsum Station,Kab. Karawang,Dimsum,4.3,Buka,-6.326033777694969,107.27767098628256
Dimsumku,Kab. Karawang,Dimsum,4.3,Buka,-6.318023391432463,107.2773500692276
Imperial Kitchen & Dimsum - Summarecon Villaggio Outlets East,Kab. Karawang,Dimsum,4.3,Buka,-6.3067528212445145,107.31291010778784
AS Dimsum Karawang,Kab. Karawang,Dimsum,4.3,Buka,-6.299524033044753,107.2786021395121
Dimsum mentai S2,Kab. Karawang,Dimsum,4.3,Buka,-6.313814465574181,107.30258433167884
DIMSUM TEH IRMA KONDANG JAYA,Kab. Karawang,Dimsum,4.3,Buka,-6.318816034960455,107.28143480262068
Dimsum TySa & Cireng Isi,Kab. Karawang,Dimsum,4.3,Buka,-6.2999823583361065,107.30835254902725
Dimsum Bang Jek 2,Kab. Karawang,Dimsum,4.3,Buka,-6.295052478916696,107.2871217778688
Nakama Dimsum mentai karawang,Kab. Karawang,Dimsum,4.3,Buka,-6.314429049262605,107.27704027554388
Dimsum rafka KAKA ( kukus & goreng ),Kab. Karawang,Dimsum,4.3,Buka,-6.317963510132803,107.30654317165818
Dimsum Dimcil,Kab. Karawang,Dimsum,4.3,Buka,-6.305353516568821,107.294423552594
Kedai Dimsum Teh Irma,Kab. Karawang,Dimsum,4.3,Buka,-6.288755465110384,107.30528855543915
Tenda Dimsum,Kab. Karawang,Dimsum,4.3,Buka,-6.3133587902557675,107.28560574046175
AS Dimsum & Juice Karawang,Kab. Karawang,Dimsum,4.3,Buka,-6.319479428535476,107.27775495201644
Dimsum nggooonah,Kab. Karawang,Dimsum,4.3,Buka,-6.325360714154188,107.30599800437523
Dimsum Ratu produsen ( #produsen dimsum karawang),Kab. Karawang,Dimsum,4.3,Buka,-6.315068961479158,107.27740411891817
Dimsum mentai by simbul,Kab. Karawang,Dimsum,4.3,Buka,-6.319386323564506,107.29846892349845
Unnie Dimsum Mentai premium,Kab. Karawang,Dimsum,4.3,Buka,-6.32183195456539,107.28830713906403
Liezna Dimsum,Kab. Karawang,Dimsum,4.3,Buka,-6.296976166507124,107.3076310262905
Mie Bakso Mas Mulya,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.2307519163194405,107.91362610268511
Mie Baso 45 Mie Ayam,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.217249248072533,107.90307249948076
Mie ayam bakso hegar sari 99 Garut,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.205506745999928,107.88325428634313
Mie Bakso Parahyangan,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.20984355413803,107.89917315271182
mie ayam bakso Solo Mas Tarno,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.241279455425538,107.90984678738141
Mie Bakso & Mie Ayam Solo Pusat Redjeki,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.235753729335793,107.89212641714724
Mie Ayam & Mie Bakso Mang Allay Wanaraja,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.231480791958833,107.90327982182997
mie ayam Bakso ojolali,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.232151607660209,107.88338921251753
Mie Ayam Arsalan Dan Bakso Upin Ipin,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.230774327361673,107.90925216011068
Mie Baso Tengkar & Mie Ayam Special Mas Samino,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.207097890687765,107.91350159355655
Mie Bakso & Mie ayam Putra Solo,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.203403662548658,107.91935037057695
Baso dan Mie Ayam WoluSongo,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.221686560976394,107.90290529124235
Mie Ayam Bakso Adi Ronyok Soloraya,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.2161559931616495,107.88438577545328
Bakso Gotan Garut,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.207886443373246,107.88368814534107
Mie Bakso Toti,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.208813203480458,107.8846190368374
Mie Ayam Dan Mie Bakso Nona Laris,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.206852790355722,107.88328756885187
Mie Ayam Baso Asta Mancagahar,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.214444459915803,107.89014485340944
Mie Bakso/ Mie Ayam Bersaudara,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.227214395693233,107.89308505101414
Mie Ayam Bakso Massagi,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.224013351169309,107.89321645613336
Mie Baso M. Imu,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.211054218915695,107.9160173649135
Mie Baso Mitra,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.215899396480813,107.89826809871987
Mie Bakso & Mie Ayam Mas Karyo,Kab. Garut,Bakso dan Mie Ayam,4.6,Buka,-7.212717380746725,107.90850675363345
"""CHIKO "" ayam goreng & bakar",Kab. Garut,Ayam Bakar,4.6,Buka,-7.235201192994991,107.91223301611862
Ayam Bakar SYIFA,Kab. Garut,Ayam Bakar,4.6,Buka,-7.216433711150181,107.89406428388959
Ayam Goreng & Bakar Jayaraga,Kab. Garut,Ayam Bakar,4.6,Buka,-7.203361939511215,107.90512546163794
Ayam Bakar Bahro,Kab. Garut,Ayam Bakar,4.6,Buka,-7.208951541977986,107.89674643058035
Ayam goreng dan bakar ibu ade sukadana,Kab. Garut,Ayam Bakar,4.6,Buka,-7.214870684665947,107.9109712037764
Ayam Bakar KQ-5,Kab. Garut,Ayam Bakar,4.6,Buka,-7.237560597085689,107.91427863500111
Ayam Bakar & Goreng SN,Kab. Garut,Ayam Bakar,4.6,Buka,-7.223084231654671,107.91383147290661
Ayam Bakar Bandung Ayam Goreng Cahaya Rasa,Kab. Garut,Ayam Bakar,4.6,Buka,-7.233740885644392,107.89347888262157
Ayam goreng & Bakar Laksana 36,Kab. Garut,Ayam Bakar,4.6,Buka,-7.212660060090475,107.90314069711485
Ayam Goreng & Bakar PLN,Kab. Garut,Ayam Bakar,4.6,Buka,-7.211240487187897,107.90934753694951
Ayam Bakar Minantu,Kab. Garut,Ayam Bakar,4.6,Buka,-7.217634811773203,107.91853374928614
Ayam Bakar Kang Wawan,Kab. Garut,Ayam Bakar,4.6,Buka,-7.204010360835122,107.89022838667833
Ayam Goreng Garut,Kab. Garut,Ayam Bakar,4.6,Buka,-7.236962329816341,107.88846349580604
AYAM BAKAR SYIFA GARUT KOTA,Kab. Garut,Ayam Bakar,4.6,Buka,-7.2166065347496,107.89452153064845
Rumah makan ayam goreng SARI DARAJAT,Kab. Garut,Ayam Bakar,4.6,Buka,-7.2431488406772955,107.9071616967678
Ayam Arjuna,Kab. Garut,Ayam Bakar,4.6,Buka,-7.2372521239257095,107.91071079156816
Bakar&goreng ayam kampung m. Heri,Kab. Garut,Ayam Bakar,4.6,Buka,-7.216355452128317,107.88616916070964
Ayam Bakar Maranti,Kab. Garut,Ayam Bakar,4.6,Buka,-7.233565701948149,107.89796106626697
Ayam bakar & goreng kalaksana sambel belekok,Kab. Garut,Ayam Bakar,4.6,Buka,-7.223739505226202,107.90531569334598
Warung Ibu Nur,Kab. Garut,Ayam Bakar,4.6,Buka,-7.233361331701992,107.90812444731591
Warung Nasi SPG,Kab. Garut,Ayam Bakar,4.6,Buka,-7.226992324263623,107.8993689192812
Pecel Lele Moro Seneng 269 Pembangunan,Kab. Garut,Pecel Lele,4.8,Buka,-7.21599312087374,107.90669776034139
PECEL LELE CAKNO SIMPANG LIMA,Kab. Garut,Pecel Lele,4.8,Buka,-7.230223686946341,107.91741131162104
PECEL LELE CAK NO,Kab. Garut,Pecel Lele,4.8,Buka,-7.243032578298484,107.88712603361743
Pecel Lele Cak To,Kab. Garut,Pecel Lele,4.8,Buka,-7.209265936884988,107.89615986000457
Pecel lele ayam penyet cakgun,Kab. Garut,Pecel Lele,4.8,Buka,-7.203737361019451,107.89422531939283
Pecel Lele LA TANSA 313 Lamongan,Kab. Garut,Pecel Lele,4.8,Buka,-7.211268491293193,107.91802825389072
Pecel Lele Cak Nur 88 (Khas Lamongan),Kab. Garut,Pecel Lele,4.8,Buka,-7.215141038845701,107.88004411167564
Pecel Lele & Seafood Empat saudara,Kab. Garut,Pecel Lele,4.8,Buka,-7.229428014250331,107.91376677648883
Pecel Lele alfarisi,Kab. Garut,Pecel Lele,4.8,Buka,-7.2337736722899635,107.89024661106657
Pecel Lele Cak To(cabang Pedes),Kab. Garut,Pecel Lele,4.8,Buka,-7.219969729399192,107.88286136366612
Pecel lele lala,Kab. Garut,Pecel Lele,4.8,Buka,-7.219047652903712,107.90508492195971
Pecel lele Mas Broto,Kab. Garut,Pecel Lele,4.8,Buka,-7.2264066440569135,107.91102357739706
Pecel Lele Cak Sur,Kab. Garut,Pecel Lele,4.8,Buka,-7.209876583501567,107.91949343233345
Pecel Lele Mbah Malem,Kab. Garut,Pecel Lele,4.8,Buka,-7.211104032194432,107.91177441893286
PECEL LELE SIDO MULYO CAH PANTURA 98,Kab. Garut,Pecel Lele,4.8,Buka,-7.208733147357297,107.91569719525128
pecel lele kumetap,Kab. Garut,Pecel Lele,4.8,Buka,-7.214831016619063,107.89887461888856
Pecel Lele Ibu suparmi,Kab. Garut,Pecel Lele,4.8,Buka,-7.240920364405485,107.90229078345004
PECEL LELE KULINERAN,Kab. Garut,Pecel Lele,4.8,Buka,-7.2381660907656595,107.90033164948483
